dataset,formula_name,formula_label,site_branch,interaction_branch,source_stage,model_class,model_class_label,family,model_id,benchmark_id,model_display_label,threshold,reporting_note,false_positive_rate_year_1,false_positive_rate_year_2,false_positive_rate_year_3,false_positive_rate_year_4,false_positive_rate_year_5,false_positive_rate_year_6,false_positive_rate_year_7,false_positive_rate_year_8,false_positive_rate_year_9,false_positive_rate_year_10,false_positive_rate_lower_year_1,false_positive_rate_lower_year_2,false_positive_rate_lower_year_3,false_positive_rate_lower_year_4,false_positive_rate_lower_year_5,false_positive_rate_lower_year_6,false_positive_rate_lower_year_7,false_positive_rate_lower_year_8,false_positive_rate_lower_year_9,false_positive_rate_lower_year_10,false_positive_rate_upper_year_1,false_positive_rate_upper_year_2,false_positive_rate_upper_year_3,false_positive_rate_upper_year_4,false_positive_rate_upper_year_5,false_positive_rate_upper_year_6,false_positive_rate_upper_year_7,false_positive_rate_upper_year_8,false_positive_rate_upper_year_9,false_positive_rate_upper_year_10,false_positive_burden_year_1,false_positive_burden_year_2,false_positive_burden_year_3,false_positive_burden_year_4,false_positive_burden_year_5,false_positive_burden_year_6,false_positive_burden_year_7,false_positive_burden_year_8,false_positive_burden_year_9,false_positive_burden_year_10,false_positive_burden_lower_year_1,false_positive_burden_lower_year_2,false_positive_burden_lower_year_3,false_positive_burden_lower_year_4,false_positive_burden_lower_year_5,false_positive_burden_lower_year_6,false_positive_burden_lower_year_7,false_positive_burden_lower_year_8,false_positive_burden_lower_year_9,false_positive_burden_lower_year_10,false_positive_burden_upper_year_1,false_positive_burden_upper_year_2,false_positive_burden_upper_year_3,false_positive_burden_upper_year_4,false_positive_burden_upper_year_5,false_positive_burden_upper_year_6,false_positive_burden_upper_year_7,false_positive_burden_upper_year_8,false_positive_burden_upper_year_9,false_positive_burden_upper_year_10,false_positive_per_100_year_1,false_positive_per_100_year_2,false_positive_per_100_year_3,false_positive_per_100_year_4,false_positive_per_100_year_5,false_positive_per_100_year_6,false_positive_per_100_year_7,false_positive_per_100_year_8,false_positive_per_100_year_9,false_positive_per_100_year_10,ppv_year_1,ppv_year_2,ppv_year_3,ppv_year_4,ppv_year_5,ppv_year_6,ppv_year_7,ppv_year_8,ppv_year_9,ppv_year_10,tpr_year_1,tpr_year_2,tpr_year_3,tpr_year_4,tpr_year_5,tpr_year_6,tpr_year_7,tpr_year_8,tpr_year_9,tpr_year_10,net_benefit_year_1,net_benefit_year_2,net_benefit_year_3,net_benefit_year_4,net_benefit_year_5,net_benefit_year_6,net_benefit_year_7,net_benefit_year_8,net_benefit_year_9,net_benefit_year_10,net_benefit_lower_year_1,net_benefit_lower_year_2,net_benefit_lower_year_3,net_benefit_lower_year_4,net_benefit_lower_year_5,net_benefit_lower_year_6,net_benefit_lower_year_7,net_benefit_lower_year_8,net_benefit_lower_year_9,net_benefit_lower_year_10,net_benefit_upper_year_1,net_benefit_upper_year_2,net_benefit_upper_year_3,net_benefit_upper_year_4,net_benefit_upper_year_5,net_benefit_upper_year_6,net_benefit_upper_year_7,net_benefit_upper_year_8,net_benefit_upper_year_9,net_benefit_upper_year_10,support_label_year_1,support_label_year_2,support_label_year_3,support_label_year_4,support_label_year_5,support_label_year_6,support_label_year_7,support_label_year_8,support_label_year_9,support_label_year_10,reporting_status_year_1,reporting_status_year_2,reporting_status_year_3,reporting_status_year_4,reporting_status_year_5,reporting_status_year_6,reporting_status_year_7,reporting_status_year_8,reporting_status_year_9,reporting_status_year_10
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_coxph,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0.392857142857143,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.326127112643616,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,32.6127112643616,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.238987925088644,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,0.60295464992959,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0448649835196903,0.175081078723884,NA,NA,NA,NA,NA,NA,NA,NA,-0.0215921640731232,0.0234908746124942,NA,NA,NA,NA,NA,NA,NA,NA,0.171592029222408,0.428407146364926,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_exp,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0.535714285714286,1,NA,NA,NA,NA,NA,NA,NA,NA,0.107142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.444718789968568,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.107142857142857,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,44.4718789968568,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.25390080427553,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,0.890976637477116,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0728599537417804,0.175081078723884,NA,NA,NA,NA,NA,NA,NA,NA,-0.0338485076505838,0.0205449267106742,NA,NA,NA,NA,NA,NA,NA,NA,0.178085698773617,0.428407146364926,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_llogis,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0.642857142857143,1,NA,NA,NA,NA,NA,NA,NA,NA,0.133260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.533662547962281,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.133260869565217,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,53.3662547962281,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.220933189305583,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,0.890976637477116,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0571639964487721,0.175081078723884,NA,NA,NA,NA,NA,NA,NA,NA,-0.0382025032235116,0.0340021014169831,NA,NA,NA,NA,NA,NA,NA,NA,0.171592029222408,0.427519319224388,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_lnorm,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.178518907563025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.178518907563025,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,83.014174127466,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.16985825872534,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,1,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0233626573239297,0.175081078723884,NA,NA,NA,NA,NA,NA,NA,NA,-0.0375662085669651,0.0407114696520239,NA,NA,NA,NA,NA,NA,NA,NA,0.167159122644417,0.427519319224388,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_weibull,NA,Cure MLE: other,0.15,Stage 6 carry-forward was not joined in this refresh run.,0.607142857142857,1,NA,NA,NA,NA,NA,NA,NA,NA,0.121122994652406,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.504014628631044,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.121122994652406,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,50.4014628631044,70.1181083084698,NA,NA,NA,NA,NA,NA,NA,NA,0.230928101502079,0.298818916915302,NA,NA,NA,NA,NA,NA,NA,NA,0.890976637477116,1,NA,NA,NA,NA,NA,NA,NA,NA,0.0623959822131082,0.175081078723884,NA,NA,NA,NA,NA,NA,NA,NA,-0.0381263616557734,0.0253289031236272,NA,NA,NA,NA,NA,NA,NA,NA,0.173184946889735,0.428407146364926,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,reported,reported,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_aft_sensitivity,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_coxlatency,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_exp,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_llogis,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_lnorm,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,cure_weibull,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_coxph,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_exp,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_llogis,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_lnorm,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 7,frequentist_cure,Frequentist cure,other,nocure_weibull,NA,Cure MLE: other,0.15,Stage 7 threshold projection suppression; Stage 6 carry-forward was not joined in this refresh run.,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,projection,projection,projection,projection,projection,projection,projection,projection,NA,NA,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed,suppressed
PNU,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,PNU-L0-E,NA,Bayesian cure: other,0.15,Primary-supported horizon.; stage6_single_cohort:unsupportive,0.635714285714285,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.2125,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.527732964096034,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.176405120020865,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,NA,NA,NA,NA,NA,NA,NA,NA,NA,52.7732964096034,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.21998355258603,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.828567194370007,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0476096342674474,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00300150718338066,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0756825149672907,NA,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,NA,NA,NA,NA,NA,NA,NA,NA,NA,reported,NA,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,PNU-L0-LL,NA,Bayesian cure: other,0.15,Primary-supported horizon.; stage6_single_cohort:unsupportive,0.700714285714286,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0714285714285714,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.581692177278886,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0592958386624757,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,NA,NA,NA,NA,NA,NA,NA,NA,NA,58.1692177278886,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.206489647169835,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.848973239185194,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0415535554161347,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0756825149672906,NA,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,NA,NA,NA,NA,NA,NA,NA,NA,NA,reported,NA,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,PNU-L0-LN,NA,Bayesian cure: other,0.15,Primary-supported horizon.; stage6_single_cohort:unsupportive,0.722053571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.10625,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.599406809079301,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0882025600104326,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,NA,NA,NA,NA,NA,NA,NA,NA,NA,59.9406809079301,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.199420635563599,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.852131688799519,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389639326737049,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0756825149672906,NA,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,NA,NA,NA,NA,NA,NA,NA,NA,NA,reported,NA,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,PNU-L0-W,NA,Bayesian cure: other,0.15,Primary-supported horizon.; stage6_single_cohort:unsupportive,0.665446428571428,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.177678571428571,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.552414856939289,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.147498398672908,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.83014174127466,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.2414856939289,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208980465284083,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.831549295175824,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0437605405688572,NA,NA,NA,NA,NA,NA,NA,NA,NA,-3.81800014525024e-5,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0756825149672907,NA,NA,NA,NA,NA,NA,NA,NA,NA,primary_supported,NA,NA,NA,NA,NA,NA,NA,NA,NA,reported,NA,NA,NA,NA,NA,NA,NA,NA,NA
PNU,base,Base,site_free,no_age_sex_interaction,Stage 8,bayesian_cure,Bayesian cure,other,PNU-L0-E,NA,Bayesian cure: other,0.15,Secondary-support horizon.; stage6_single_cohort:unsupportive,NA,0.9625,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.674886792469022,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.701181083084698,NA,NA,NA,NA,NA,NA,NA,NA,NA,67.4886792469022,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.306428168220149,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.902006790689319,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.15043902298479,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0757683398651606,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.175081078723884,NA,NA,NA,NA,NA,NA,NA,NA,NA,sensitivity,NA,NA,NA,NA,NA,NA,NA,NA,NA,reported,NA,NA,NA,NA,NA,NA,NA,NA
