dataset,subgroup_kind,subgroup_value,group_id,panel_label,analysis_structure,summary_view,horizon_year,interpretation_tier,interpretation_note,support_tier_standard,support_display_group,support_display_label,n_total,instability_marker,total_eligible_n,eligible_site_count,dominant_site,dominant_site_n,dominant_site_fraction,site_dominance_status,site_dominance_note,site_dominance_warning_flag,site_dominance_warning_note,completeness_plot_status,completeness_plot_note,completeness_plot_alpha,completeness_plot_masked,percentage_method_plot,CCI_plot,SPT_plot,preferred_for_reporting,reporting_priority,reporting_preference_note,metric_name,metric_value,metric_scope
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,1,primary-supported,Common comparison horizon retained for cross-model comparability.,primary_supported,primary_supported,Primary supported,54,stable_enough,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,stable,Displayed without masking.,1,FALSE,0.8297872340425532,0.8854216784658735,0.9028936752734208,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,CCI,0.8854216784658735,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,3,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_risk_set,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_transition_n,12,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,3,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_risk_set,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_transition_prop,0.2222222222222222,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,3,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_risk_set,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,eligibility_fraction,0.14814814814814814,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,3,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_risk_set,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,eligible_n,8,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,3,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_risk_set,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,observed_person_time_year,9.237508555783709,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,3,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_risk_set,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,percentage_method,1,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,3,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_risk_set,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,risk_set_fraction,0,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,3,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_risk_set,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_risk_set,Masked in completeness plot because the risk set is zero at this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,risk_set_n,0,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,CCI,NA,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,SPT,NA,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_censoring_n,29,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_censoring_prop,0.5370370370370371,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_eventlike_n,25,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_eventlike_prop,0.46296296296296297,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_remission_n,13,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_remission_prop,0.24074074074074073,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_right_censoring_n,29,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_right_censoring_prop,0.5370370370370371,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_transition_n,12,horizon_level
PNU,overall,Overall,PNU__overall__Overall,PNU | Overall,single_site,remission_sensitive,4,projection,Interpret cautiously; later stages must add empirical follow-up maturity and instability flags.,projection,projection,Projection,54,no_eligible_subjects,NA,NA,NA,NA,NA,not_applicable,Not applicable outside merged overall/sex completeness summaries.,FALSE,Merged site-dominance warning is not applicable outside merged overall/sex summaries.,masked_no_eligible,Masked in completeness plot because no eligible subjects remain for this horizon.,0,TRUE,NA,NA,NA,TRUE,1,Only available completeness structure for this panel; acceptable for reporting.,cumulative_transition_prop,0.2222222222222222,horizon_level
